assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-mitotox-p1	CID_16003	0	16003	O=C(SCCC)N(CCC)CCC
tox21-mitotox-p1	CID_23675081	0	23675081	[Na+].C/C([O-])=C1/C(=O)C=C(C)OC1=O
tox21-mitotox-p1	CID_13223	0	13223	O=C1OC(=O)C3C1C2CC3C=C2
tox21-mitotox-p1	CID_7720	0	7720	CCC(CCCC)CO
tox21-mitotox-p1	CID_8496	0	8496	OC(=O)c1cccc(c1)C(=O)O
tox21-mitotox-p1	CID_9895468	0	9895468	CN(C)C(=O)[C@@H]1C[C@@H](O)CN1[C@]3(c2cc(Cl)ccc2N(C3=O)S(=O)(=O)c4ccc(OC)cc4OC)c5ccccc5OC
tox21-mitotox-p1	CID_6786	0	6786	O=C(OCCCCCC)c1ccccc1C(=O)OCCCCCC
tox21-mitotox-p1	CID_21954	0	21954	O=C1C=CC(=O)NN1
tox21-mitotox-p1	CID_7624	0	7624	CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC
tox21-mitotox-p1	CID_17891	0	17891	O=C(OC)Cc2cccc1ccccc12
tox21-mitotox-p1	CID_15765	0	15765	Cc1cccc(N)n1
tox21-mitotox-p1	CID_5543	0	5543	Cl/C(Cl)=C(\Cl)CSC(=O)N(C(C)C)C(C)C
tox21-mitotox-p1	CID_60995	0	60995	COC(OC)Cc1ccccc1
tox21-mitotox-p1	CID_7542	0	7542	Clc1cc(OC(C)C(=O)O)ccc1
tox21-mitotox-p1	CID_5364079	0	5364079	N#C/C(=N\OC)C(=O)NC(=O)NCC
tox21-mitotox-p1	CID_15575641	0	15575641	Cl.O=C(NCCCN(C)C)OCCC
tox21-mitotox-p1	CID_113606	0	113606	OC(=O)c1ncc(cc1C(=O)O)CC
tox21-mitotox-p1	CID_66187	0	66187	C[Si](C)(OC)OC
tox21-mitotox-p1	CID_8088	0	8088	O=C(O)COCC(=O)O
tox21-mitotox-p1	CID_7828	0	7828	O=C(Cl)OCCOCCOC(Cl)=O
tox21-mitotox-p1	CID_7710	0	7710	O=C1CCC(CCCCC)O1
tox21-mitotox-p1	CID_8114	0	8114	CCCOCCC
tox21-mitotox-p1	CID_7660	0	7660	CC(=O)OCC=Cc1ccccc1
tox21-mitotox-p1	CID_213021	0	213021	Clc1ccc(CN(C)C(/C)=N\C#N)cn1
tox21-mitotox-p1	CID_15965	0	15965	Nc1c(Cl)c(nc(Cl)c1Cl)C(=O)O
tox21-mitotox-p1	CID_5367650	0	5367650	CC(=O)OCCCCCCCCCC\C=C\CC
tox21-mitotox-p1	CID_52923	0	52923	CCC\C(=N\OCC)C1=C(O)CC(CC(C)SCC)CC1=O
tox21-mitotox-p1	CID_66357	0	66357	C=C(C)C(=O)OCCOc1ccccc1
tox21-mitotox-p1	CID_6915	0	6915	CCC(CC)C(=O)O
tox21-mitotox-p1	CID_61005	0	61005	CC(C)C(=O)OCCOc1ccccc1
tox21-mitotox-p1	CID_3794540	0	3794540	[Na+].O=S([O-])(=O)c1ccccc1C=O
tox21-mitotox-p1	CID_8140	0	8140	BrCCCCCCCC
tox21-mitotox-p1	CID_17722	0	17722	O=P(CN(CCO)CCO)(OCC)OCC
tox21-mitotox-p1	CID_16212360	0	16212360	[Na+].[O-]C(=O)CF
tox21-mitotox-p1	CID_10908	0	10908	CC(=O)OC(C)(C)C
tox21-mitotox-p1	CID_15069	0	15069	N#Cc1cscn1
tox21-mitotox-p1	CID_2735101	0	2735101	CN2CCC[C@H]2c1cnccc1.O=S(=O)(O)O.CN2CCC[C@H]2c1cccnc1
tox21-mitotox-p1	CID_23665761	0	23665761	[K+].ClN1C([O-])=NC(=O)N(Cl)C1=O
tox21-mitotox-p1	CID_135191	0	135191	O[C@H]1[C@H](O)COC(O)[C@@H]1O
tox21-mitotox-p1	CID_637759	0	637759	CC(=O)/C=C/c1ccccc1
tox21-mitotox-p1	CID_21080	0	21080	c1cccc2sc(nc12)SN(C3CCCCC3)C4CCCCC4
tox21-mitotox-p1	CID_52997	0	52997	O=C(Nc1nc(C)cc(C)n1)NS(=O)(=O)c2ccccc2C(=O)OC
tox21-mitotox-p1	CID_75706	0	75706	C[Si]1(O[Si](C)(O[Si](C)(O[Si](C)(O1)C=C)C=C)C=C)C=C
tox21-mitotox-p1	CID_33443	0	33443	COc1nc(NCC)nc(NC(C)CC)n1
tox21-mitotox-p1	CID_93162	0	93162	Nc1ccc(CCCCC)cc1
tox21-mitotox-p1	CID_1549133	0	1549133	O=C(O)[C@H](CC(C)C)NC(=O)OCC3c1ccccc1c2ccccc23
tox21-mitotox-p1	CID_7272	0	7272	CC1OC(=O)C(C)OC1=O
tox21-mitotox-p1	CID_13345	0	13345	O=P(CC(=O)OCC)(OCC)OCC
tox21-mitotox-p1	CID_83268	0	83268	CC(C)(O)CCCC(C)C
tox21-mitotox-p1	CID_3034351	0	3034351	O=C(OCC)CN2c1c(cccc1Cl)SC2=O
tox21-mitotox-p1	CID_6730	0	6730	Clc1ccc(cc1)C(C(=O)O)c2ccc(Cl)cc2
tox21-mitotox-p1	CID_21768	0	21768	C\C(C)=C\CCC(C)=CC#N
tox21-mitotox-p1	CID_76857	0	76857	Brc1cc(cc(Br)c1O)C(=O)O
tox21-mitotox-p1	CID_546717	0	546717	[Na+].[S-]C(=S)N(CCCC)CCCC
tox21-mitotox-p1	CID_12180	0	12180	CCCC(=O)OC
tox21-mitotox-p1	CID_12163	0	12163	N#Cc1ccc(Cl)cc1
tox21-mitotox-p1	CID_61151	0	61151	COc1ccccc1C(=O)OC
tox21-mitotox-p1	CID_87425	0	87425	c1ccc(cc1)c2nnnn2
tox21-mitotox-p1	CID_18756	0	18756	C=CC(C)=CC\C=C(\C)C
tox21-mitotox-p1	CID_21576	0	21576	COc1ccc(NC(=O)CC(C)=O)cc1
tox21-mitotox-p1	CID_15612	0	15612	O=C(CCCCCCCC(=O)OC)OC
tox21-mitotox-p1	CID_8880	0	8880	CC(=O)NCCO
tox21-mitotox-p1	CID_16683978	0	16683978	O[Al](O)OC(C)=O
tox21-mitotox-p1	CID_90038	0	90038	OCC(COCC(CO)(CC)CO)(CC)CO
tox21-mitotox-p1	CID_75821	0	75821	O=C(C)Oc1ccc(cc1)C=C
tox21-mitotox-p1	CID_61953	0	61953	CC2=CCCC(C)(C)C12CCC(C)O1
tox21-mitotox-p1	CID_67174	0	67174	Oc1ccc(cc1)C(C)(CCC(=O)O)c2ccc(O)cc2
tox21-mitotox-p1	CID_13591	0	13591	O=NN1CCCC1
tox21-mitotox-p1	CID_17739	0	17739	Oc1ccc(cc1OC)CCC
tox21-mitotox-p1	CID_101010	0	101010	CC1OCCC(CCC)S1
tox21-mitotox-p1	CID_5320128	0	5320128	C/C(C)=C\CCC(/C)=C\CCC(C)(O)C=C
tox21-mitotox-p1	CID_70151	0	70151	C1CCCCN1CN2CCCCC2
tox21-mitotox-p1	CID_10154203	0	10154203	OCCOC(C)COCCO
tox21-mitotox-p1	CID_137829	0	137829	CC(O)C1CCCCC1
tox21-mitotox-p1	CID_60196433	0	60196433	[NH4+].O.O.O.O=C(O)[C@@]6(C)CC[C@]7(C)CC[C@]5(C)C(=CC(=O)[C@H]4[C@@]5(C)CC[C@@H]3[C@]4(C)CC[C@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C([O-])=O)[C@@]3(C)C)[C@@H]7C6
tox21-mitotox-p1	CID_234237	0	234237	O=C(C)OCCC(O)CCCCCC
tox21-mitotox-p1	CID_107217	0	107217	CC(=O)OC2C(C)(C)C1CCC2(C)C1
tox21-mitotox-p1	CID_18522	0	18522	CC1OCCC1=O
tox21-mitotox-p1	CID_8159	0	8159	CCCCCCCOC(C)=O
tox21-mitotox-p1	CID_61209	0	61209	O=C1C(=O)CCC1C
tox21-mitotox-p1	CID_62092	0	62092	O=C(Oc1ccc(C)cc1)CC(C)C
tox21-mitotox-p1	CID_62661	0	62661	OC(Cc1ccccc1)CC(C)C
tox21-mitotox-p1	CID_12150	0	12150	CCOc1ccc(O)cc1
tox21-mitotox-p1	CID_62441	0	62441	OCCN(CCO)CCO.CCCCCCCCCCCC(=O)O
tox21-mitotox-p1	CID_34286	0	34286	Cc1occc1S
tox21-mitotox-p1	CID_5281516	0	5281516	C/C(C)=C\CCC(\C)=C\C\C=C(/C)C=C
tox21-mitotox-p1	CID_91410	0	91410	CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C
tox21-mitotox-p1	CID_95392	0	95392	O=C(OCC)CC1(C)OCC(C)O1
tox21-mitotox-p1	CID_11855	0	11855	Clc1cc(Cl)c(Cl)c(Cl)c1Cl
tox21-mitotox-p1	CID_12389	0	12389	CCCCCCCCCCCCCC
tox21-mitotox-p1	CID_12433	0	12433	BrC(Br)C(=O)O
tox21-mitotox-p1	CID_7153	0	7153	Clc1cc(C)c(OC(C)C(=O)O)cc1
tox21-mitotox-p1	CID_11972	0	11972	Oc1ccccc1NC(C)=O
tox21-mitotox-p1	CID_12542	0	12542	FCC(N)=O
tox21-mitotox-p1	CID_6385	0	6385	CC(C)(C)N
tox21-mitotox-p1	CID_2723949	0	2723949	CC(N)=S
tox21-mitotox-p1	CID_4	0	4	CC(O)CN
tox21-mitotox-p1	CID_7122	0	7122	CC(=O)c1ccc2ccccc2c1
tox21-mitotox-p1	CID_4875	0	4875	[K+].[I-]
tox21-mitotox-p1	CID_1136	0	1136	OCCc1scnc1C
tox21-mitotox-p1	CID_14284	0	14284	CN(C)c1ccncc1
tox21-mitotox-p1	CID_77487	0	77487	O=C(O)CCC(=O)OC
tox21-mitotox-p1	CID_12296	0	12296	CC(C)CCCO
tox21-mitotox-p1	CID_7483	0	7483	CNc1ccc(cc1)[N+]([O-])=O
tox21-mitotox-p1	CID_12302	0	12302	[O-][N+](=O)CCCC
tox21-mitotox-p1	CID_12364	0	12364	O=C(N)CCCCC(N)=O
tox21-mitotox-p1	CID_5356785	0	5356785	C(=C\c1ccccc1)\c2ccccc2
tox21-mitotox-p1	CID_106729	0	106729	CC(C)CCOCC(=O)OCC=C
tox21-mitotox-p1	CID_6332	0	6332	BrCC
tox21-mitotox-p1	CID_6358	0	6358	BrC(C)C
tox21-mitotox-p1	CID_6366	0	6366	C=C(Cl)Cl
tox21-mitotox-p1	CID_13032	0	13032	CC(C)Nc1ccccc1
tox21-mitotox-p1	CID_6564	0	6564	CC(Cl)CCl
tox21-mitotox-p1	CID_6570	0	6570	C=CC(C)=O
tox21-mitotox-p1	CID_6588	0	6588	BrC(Br)C(Br)Br
tox21-mitotox-p1	CID_398	0	398	CC(C)[N+]([O-])=O
tox21-mitotox-p1	CID_6637	0	6637	Cc1ccc(cc1)S(=O)(=O)NCC
tox21-mitotox-p1	CID_6658	0	6658	C=C(C)C(=O)OC
tox21-mitotox-p1	CID_157882	0	157882	CO[Si](CCCNCCC[Si](OC)(OC)OC)(OC)OC
tox21-mitotox-p1	CID_82261	0	82261	ClS(=O)(=O)CCCCCCCC
tox21-mitotox-p1	CID_23670844	0	23670844	[Na+].O=S([O-])(=O)c1cc(cc(c1)C(=O)O)C(=O)O
tox21-mitotox-p1	CID_8407	0	8407	[O-][N+](=O)c2ccccc2Nc1ccccc1
tox21-mitotox-p1	CID_11597	0	11597	C=CCCCC
tox21-mitotox-p1	CID_6214	0	6214	ClC(Cl)(Cl)C(Cl)(Cl)Cl
tox21-mitotox-p1	CID_13436	0	13436	S(Sc1ccccc1)c2ccccc2
tox21-mitotox-p1	CID_11124	0	11124	CCC(=O)OC
tox21-mitotox-p1	CID_87154	0	87154	O=C2c1ccccc1C(=O)N2CCl
tox21-mitotox-p1	CID_85557	0	85557	O=C(O)c1ccc2cc(O)ccc2c1
tox21-mitotox-p1	CID_12703	0	12703	CCN(CC)C(C)=O
tox21-mitotox-p1	CID_25213	0	25213	OC(=O)c1ccccc1O.OCCN(CCO)CCO
tox21-mitotox-p1	CID_12574	0	12574	Ic1cccc(c1)[N+](=O)[O-]
tox21-mitotox-p1	CID_7798	0	7798	CCCC(=O)OC(=O)CCC
tox21-mitotox-p1	CID_8078	0	8078	C1CCCCC1
tox21-mitotox-p1	CID_19996	0	19996	O=C(OCCOCCOC(=O)C=C)C=C
tox21-mitotox-p1	CID_10567	0	10567	ClC(Cl)C(C)=O
tox21-mitotox-p1	CID_7470	0	7470	Cc1ccc(cc1)C(O)=O
tox21-mitotox-p1	CID_6568	0	6568	CC(O)CC
tox21-mitotox-p1	CID_8495	0	8495	O=[N+]([O-])c1cc(ccc1)C(Cl)=O
tox21-mitotox-p1	CID_2723822	0	2723822	[Na+].[O-]S(=O)(=O)CO
tox21-mitotox-p1	CID_25914	0	25914	CCNCCCC
tox21-mitotox-p1	CID_10438	0	10438	C\C(C)=C/C(=O)/C=C(/C)C
tox21-mitotox-p1	CID_16069365	0	16069365	C[n+]1ccn(C)c1.[O-]P(=O)(OC)OC
tox21-mitotox-p1	CID_7525	0	7525	CCN1CCOCC1
tox21-mitotox-p1	CID_11424880	0	11424880	CCCCn1cc[n+](C)c1.[O-]S(=O)(=O)O
tox21-mitotox-p1	CID_7497	0	7497	CCN(CC)CCO
tox21-mitotox-p1	CID_43234	0	43234	Clc1ccc(c(Cl)c1)C3(Cn2ncnc2)OCC(CCC)O3
tox21-mitotox-p1	CID_8178	0	8178	OCCOCCOCCOC
tox21-mitotox-p1	CID_27189	0	27189	CCN(CC)C(=O)C(C)Oc2cccc1ccccc12
tox21-mitotox-p1	CID_8094	0	8094	CCCCCCC(=O)O
tox21-mitotox-p1	CID_8209	0	8209	CCCCCCCCCCCCCCO
tox21-mitotox-p1	CID_60196321	0	60196321	Cl.OC(CN1CCC(CC1)N(c2ccccc2)C(=O)CC)c3ccccc3
tox21-mitotox-p1	CID_60196322	0	60196322	Cl.CCC(=O)N(c1ccccc1)C2CCN(CC2)C(C)Cc3cccs3
tox21-mitotox-p1	CID_46783063	0	46783063	Cl.CCC(=O)N(c1ccccc1)C3CCN(Cc2cccs2)CC3
tox21-mitotox-p1	CID_60196324	0	60196324	Cl.CCC(=O)N(c1ccccc1)C2CCN(CC2)CCc3cccs3
tox21-mitotox-p1	CID_60196325	0	60196325	Cl.COc1cc(C)c(cc1C[C@@H](C)N)OC
tox21-mitotox-p1	CID_60196327	0	60196327	Cl.COc1ccc(cc1C[C@H](C)N)OC
tox21-mitotox-p1	CID_60196328	0	60196328	Cl.CC(NO)Cc1ccc2OCOc2c1
tox21-mitotox-p1	CID_9844225	0	9844225	Cl.CC(=O)Oc1ccc2C[C@H]4N(C)CC[C@@]35[C@@H](Oc1c23)[C@H](C=C[C@@H]45)OC(C)=O
tox21-mitotox-p1	CID_60196329	0	60196329	O=C(O)/C=C/C(=O)O.Oc2ccc3C[C@@H]1[C@@H](C)[C@@](C)(CCN1C)c3c2
tox21-mitotox-p1	CID_66124	0	66124	Cl.C[C@H](NC)Cc1ccccc1
tox21-mitotox-p1	CID_60196330	0	60196330	Cl.C[C@H](NCC)Cc1ccccc1
tox21-mitotox-p1	CID_6321225	0	6321225	O.O.O.O.O.O=S(=O)(O)O.Oc5ccc1C[C@H]2N(C)CC[C@]43c1c5O[C@H]4[C@@H](O)C=C[C@@H]23.Oc1ccc2C[C@H]4N(C)CC[C@@]35[C@@H](Oc1c23)[C@@H](O)C=C[C@@H]45
tox21-mitotox-p1	CID_21124389	0	21124389	Cl.Oc1ccc2C[C@H]4NCC[C@@]35[C@@H](Oc1c23)[C@@H](O)C=C[C@@H]45
tox21-mitotox-p1	CID_66264	0	66264	Cl.FC(F)(F)c1cccc(C[C@H](C)NCC)c1
tox21-mitotox-p1	CID_2164	0	2164	O=C1NC(=O)NC(=O)C1(CCC(C)C)CC
tox21-mitotox-p1	CID_30019	0	30019	O=C1NC(=O)NC(=O)C1(CC=C)[C@@H](C)CCC
tox21-mitotox-p1	CID_23663870	0	23663870	[Na+].[O-]C(=O)CCCO
tox21-mitotox-p1	CID_6479	0	6479	O=C1N(Br)C(=O)N(Br)C1(C)C
tox21-mitotox-p1	CID_178019	0	178019	O=S(C)(=O)c1cc(ccc1C(C)C)C(=O)/N=C(\N)N.CS(=O)(=O)O
tox21-mitotox-p1	CID_9872438	0	9872438	CC(C)c1cc(cc5c1C(=O)N(COC3=CC(=O)N4C=CC=C(OCCN2CCCCC2)C4=N3)S5(=O)=O)OC
tox21-mitotox-p1	CID_94037	0	94037	CCC(CCCC)COC(=O)CCCCC(=O)OCc1ccccc1
tox21-mitotox-p1	CID_18551400	0	18551400	OC(CNC(C)Cc1ccc(OCC(=O)O)cc1)c2csc(n2)C(F)(F)F
tox21-mitotox-p1	CID_75066	0	75066	FC(F)(CCOC(=O)C(=C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
tox21-mitotox-p1	CID_13232	0	13232	O=C(C)OC1CC(C)OC(C)O1
tox21-mitotox-p1	CID_7476	0	7476	COc1ccc(cc1)C(C)=O
tox21-mitotox-p1	CID_9554	0	9554	FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
tox21-mitotox-p1	CID_7601	0	7601	O=C(OCCc1ccccc1)Cc2ccccc2
tox21-mitotox-p1	CID_14300	0	14300	[O-][n+]1ccc(cc1)[N+](=O)[O-]
tox21-mitotox-p1	CID_26989	0	26989	CC(CCC)C(O)CC
tox21-mitotox-p1	CID_115224	0	115224	Clc2ncc(CN1CCS/C1=N\C#N)cc2
tox21-mitotox-p1	CID_33775	0	33775	FC(F)(F)c1cc(ccc1)N2N=CC(NC)=C(Cl)C2=O
tox21-mitotox-p1	CID_13905	0	13905	CSc1nc(NCC)nc(NCC)n1
tox21-mitotox-p1	CID_21307	0	21307	O=C(Nc1ccccc1)C=2SCCOC=2C
tox21-mitotox-p1	CID_91758	0	91758	CC(CC)SP(=O)(OCC)N1CCSC1=O
tox21-mitotox-p1	CID_61510	0	61510	Cl[Yb](Cl)Cl
tox21-mitotox-p1	CID_90462	0	90462	O=C1c2ccccc2N=NN1CCl
tox21-mitotox-p1	CID_8056	0	8056	BrCCCCBr
tox21-mitotox-p1	CID_22563	0	22563	Nc1nc(NC(C)C)nc(Cl)n1
tox21-mitotox-p1	CID_86429	0	86429	O=C(COc1nnc(s1)C(F)(F)F)N(c2ccc(F)cc2)C(C)C
tox21-mitotox-p1	CID_86266	0	86266	CC(C)(O)C(=O)c1ccc(OCCO)cc1
tox21-mitotox-p1	CID_69413	0	69413	N#CCNCC#N
tox21-mitotox-p1	CID_23672589	0	23672589	[Na+].O=C(C)Nc1c(I)c(c(I)c(NC(C)=O)c1I)C([O-])=O
tox21-mitotox-p1	CID_439260	0	439260	Oc1ccc(cc1O)[C@@H](O)CN
tox21-mitotox-p1	CID_31260	0	31260	CC(C)CCO
tox21-mitotox-p1	CID_9274	0	9274	CCOP(=S)(S)OCC
tox21-mitotox-p1	CID_14529	0	14529	Cc1ccc(cc1)C(O)(C)C
tox21-mitotox-p1	CID_5364495	0	5364495	CCCC\C=C/CCCCCCCCCC=O
tox21-mitotox-p1	CID_16002	0	16002	Clc1cc(Cl)ccc1OCC(=O)OCCOCCCC
tox21-mitotox-p1	CID_7612	0	7612	C1=CC=CC1
tox21-mitotox-p1	CID_61571	0	61571	CCN(CC)C1CCCCC1
tox21-mitotox-p1	CID_3325	0	3325	N/C(N)=N/c1nc(CSCCC(\N)=N/S(N)(=O)=O)cs1
tox21-mitotox-p1	CID_66308	0	66308	O[C@H](C=O)[C@H](O)[C@H](O)CO
tox21-mitotox-p1	CID_27689	0	27689	CCNC(=O)C(C)OC(=O)Nc1ccccc1
tox21-mitotox-p1	CID_69985	0	69985	[Na+].O=[N+]([O-])c1ccccc1[O-]
tox21-mitotox-p1	CID_20084	0	20084	CC(C)NC(=O)NC(C)C
tox21-mitotox-p1	CID_91822	0	91822	[Cl-].CCCC[N+](C)(CCCC)CCCC
tox21-mitotox-p1	CID_27979	0	27979	CC(C)COCNC(=O)C=C
tox21-mitotox-p1	CID_102293	0	102293	CCC(CO)CO
tox21-mitotox-p1	CID_875	0	875	O=C(O)C(O)C(O)C(O)=O
tox21-mitotox-p1	CID_3067270	0	3067270	O.OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
tox21-mitotox-p1	CID_61931	0	61931	CC(C)(C)OOC(=O)OCC(CCCC)CC
tox21-mitotox-p1	CID_81196	0	81196	C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C
tox21-mitotox-p1	CID_24210	0	24210	CN(C1CCCCC1)C2CCCCC2
tox21-mitotox-p1	CID_87329	0	87329	C=COCCCCO
tox21-mitotox-p1	CID_13617	0	13617	CC1(C)C(=O)C(C)(C)C1=O
tox21-mitotox-p1	CID_439250	0	439250	CC1=CC[C@H](CC1)C(C)=C
tox21-mitotox-p1	CID_81882	0	81882	OCC(=O)OCCCC
tox21-mitotox-p1	CID_20861	0	20861	CCc1ccc(C=O)cc1
tox21-mitotox-p1	CID_1796220	0	1796220	C[C@@]32CCCC(C)(C)[C@H]1[C@H](CC[C@H]12)C3=C
tox21-mitotox-p1	CID_72921	0	72921	OCCc1ccncc1
tox21-mitotox-p1	CID_23663624	0	23663624	[Na+].C=C(C)CS([O-])(=O)=O
tox21-mitotox-p1	CID_1252759	0	1252759	CC1(C)C(C)=CC[C@@H]1CC=O
tox21-mitotox-p1	CID_11957	0	11957	O=NN(C)c1ccccc1
tox21-mitotox-p1	CID_7966	0	7966	OC1CCCCC1
tox21-mitotox-p1	CID_6997	0	6997	CCc1ccccc1O
tox21-mitotox-p1	CID_2735009	0	2735009	CCNC(=S)NCC
tox21-mitotox-p1	CID_24842	0	24842	NN.O=S(=O)(O)O
tox21-mitotox-p1	CID_6466	0	6466	O=C(O)[C@H]3[C@@H]5[C@]1(C)C(=O)O[C@]5(C=C[C@@H]1O)[C@@H]4CC[C@]2(O)C[C@]34CC2=C
tox21-mitotox-p1	CID_7583	0	7583	c1ccccc1Oc2ccccc2
tox21-mitotox-p1	CID_86287524	0	86287524	CC3(C)C1CC2(CC1)[C@H]3C(=O)CCC2(C)C
tox21-mitotox-p1	CID_92938	0	92938	O=C(O)CCC(C)(/N=N/C(C)(C#N)CCC(=O)O)C#N
tox21-mitotox-p1	CID_61384	0	61384	CCCCCC(=O)OCCc1ccccc1
tox21-mitotox-p1	CID_539829	0	539829	COc1cc(ccc1OC(=O)C(C)C)C=O
tox21-mitotox-p1	CID_23173	0	23173	O=C1CCCCCCCCCCOCCCCO1
tox21-mitotox-p1	CID_31226	0	31226	CC(=O)OCCCc1ccccc1
tox21-mitotox-p1	CID_3354132	0	3354132	O=C1C=COC(C)=C1OC(=O)C(C)C
tox21-mitotox-p1	CID_69091	0	69091	Oc2ccccc2C(=O)Oc1ccc(C)cc1
tox21-mitotox-p1	CID_5352539	0	5352539	O=C(OCC/C=C\CC)C(C)C
tox21-mitotox-p1	CID_91333	0	91333	O=CN(CCO)CCO
tox21-mitotox-p1	CID_62098	0	62098	CC(=O)CCc1ccc2OCOc2c1
tox21-mitotox-p1	CID_97004	0	97004	O=P(O)(OC)OP(O)(=O)OC
tox21-mitotox-p1	CID_61346	0	61346	C=CC(=O)CCCCC
tox21-mitotox-p1	CID_88454	0	88454	O=C(CC)OCCCCCC
tox21-mitotox-p1	CID_76476	0	76476	CO[Si](OC)(OC)CCCNc1ccccc1
tox21-mitotox-p1	CID_31224	0	31224	O=C(C=Cc1ccccc1)OCC=Cc2ccccc2
tox21-mitotox-p1	CID_62835	0	62835	O=C1OC(C)C(C)=C1O
tox21-mitotox-p1	CID_17258	0	17258	CCCCCCCCOC(=O)C=C
tox21-mitotox-p1	CID_15909	0	15909	CC(=O)C=Cc1ccccc1
tox21-mitotox-p1	CID_7977	0	7977	Clc1ccccn1
tox21-mitotox-p1	CID_5798	0	5798	c1cccc2ncnc12
tox21-mitotox-p1	CID_12388	0	12388	CCCCCCCCCCCCC
tox21-mitotox-p1	CID_11317	0	11317	Cc1c2ccccc2ccc1C
tox21-mitotox-p1	CID_8030	0	8030	c1cccs1
tox21-mitotox-p1	CID_643833	0	643833	Cl\C=C/Cl
tox21-mitotox-p1	CID_76985	0	76985	CSc1ccc(C=O)cc1
tox21-mitotox-p1	CID_21660	0	21660	O=C(OCC1CO1)C2CCCCC2C(=O)OCC3CO3
tox21-mitotox-p1	CID_6113	0	6113	CS(=O)(=O)OCC
tox21-mitotox-p1	CID_62660	0	62660	CC(C)CCOC(=O)C=Cc1ccccc1
tox21-mitotox-p1	CID_13594	0	13594	O=C1C=CCCC1
tox21-mitotox-p1	CID_13676	0	13676	S=P(Sc1ccccc1)(CC)OCC
tox21-mitotox-p1	CID_6396	0	6396	C[Si](C)(C)C
tox21-mitotox-p1	CID_31284	0	31284	O=C(CCCCCCCCCCCCC)OC
tox21-mitotox-p1	CID_18170	0	18170	N#CSCc1ccccc1
tox21-mitotox-p1	CID_11138	0	11138	OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O
tox21-mitotox-p1	CID_7498	0	7498	BrCc1ccccc1
tox21-mitotox-p1	CID_642197	0	642197	ClC\C=C\CCl
tox21-mitotox-p1	CID_6537505	0	6537505	O=C(O)C(\C)=C\[C@@H]2CC[C@@H](C)[C@@H]1C2=C(C)C[C@H]1O
tox21-mitotox-p1	CID_6561	0	6561	CC(C)C=O
tox21-mitotox-p1	CID_6894	0	6894	Nc1cccc(Cl)c1C
tox21-mitotox-p1	CID_6974	0	6974	Cc1ccc(C)cc1[N+](=O)[O-]
tox21-mitotox-p1	CID_6996	0	6996	O=Cc1ccccc1Cl
tox21-mitotox-p1	CID_7046	0	7046	c1ccc2CCNCc2c1
tox21-mitotox-p1	CID_7102	0	7102	Nc1ccc(cc1)c2ccccc2
tox21-mitotox-p1	CID_13610	0	13610	N#CC1(O)CCCCC1
tox21-mitotox-p1	CID_7236	0	7236	Cc1ccccc1Br
tox21-mitotox-p1	CID_7250	0	7250	Cc1ccc(N)c(C)c1
tox21-mitotox-p1	CID_7262	0	7262	Clc1ccc(Cl)c(N)c1
tox21-mitotox-p1	CID_7374	0	7374	FC(F)(F)c1cc(Cl)ccc1
tox21-mitotox-p1	CID_7423	0	7423	O=[N+]([O-])c1cccc(N)c1
tox21-mitotox-p1	CID_7441	0	7441	Cc1cc(ccc1N)[N+]([O-])=O
tox21-mitotox-p1	CID_7838	0	7838	C=CCOCC1CO1
tox21-mitotox-p1	CID_7719	0	7719	CCC(CCCC)CN
tox21-mitotox-p1	CID_8494	0	8494	O=[N+]([O-])c1cc(ccc1)C(C)=O
tox21-mitotox-p1	CID_16637	0	16637	CC(C)NC(=O)C=C
tox21-mitotox-p1	CID_10423	0	10423	C1CCO1
tox21-mitotox-p1	CID_11684	0	11684	CC(C)(CC)C(=O)O
tox21-mitotox-p1	CID_6737	0	6737	O=Cc1c(Cl)cccc1Cl
tox21-mitotox-p1	CID_6921	0	6921	FC(F)(F)c1ccccc1Cl
tox21-mitotox-p1	CID_7745	0	7745	CC(CCC)CO
tox21-mitotox-p1	CID_31230	0	31230	O=C(C)Nc1ccc(N)cc1
tox21-mitotox-p1	CID_5787	0	5787	OC(=O)c1ccc(Cl)cc1Cl
tox21-mitotox-p1	CID_181978	0	181978	O.O.O[C@H]1[C@H](O[C@H](CO)[C@@H](O)[C@@H]1O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
tox21-mitotox-p1	CID_7909	0	7909	CC(C)CC(C)=O
tox21-mitotox-p1	CID_12418	0	12418	ClCC(Cl)(Cl)Cl
