assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-sbe-bla-antagonist-p1	CID_8575	0	8575	O=C(O)c1ccccc1C(=O)OCCCC
tox21-sbe-bla-antagonist-p1	CID_11304	0	11304	Cc1ccc(C)c2ccccc12
tox21-sbe-bla-antagonist-p1	CID_3032472	0	3032472	CSc1nc(/N=[N+]=[N-])nc(NC(C)C)n1
tox21-sbe-bla-antagonist-p1	CID_8046	0	8046	O=C(CCCCC(=O)OCCCCCC)OCCCCCC
tox21-sbe-bla-antagonist-p1	CID_23677967	0	23677967	[Na+].[O-]S(=O)(=O)OCCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_86137	0	86137	CC1(N=C(NC1=O)c2ncc(COC)cc2C(=O)O)C(C)C
tox21-sbe-bla-antagonist-p1	CID_24705	0	24705	C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C
tox21-sbe-bla-antagonist-p1	CID_31645	0	31645	Cc1nc(nc(OC(=O)N(C)C)c1C)N(C)C
tox21-sbe-bla-antagonist-p1	CID_7996	0	7996	CC(C)OCCO
tox21-sbe-bla-antagonist-p1	CID_61018	0	61018	CC(C)CC(C)(O)C#C
tox21-sbe-bla-antagonist-p1	CID_8007	0	8007	CCCCN
tox21-sbe-bla-antagonist-p1	CID_12056759	0	12056759	[Na+].O=C([N-]S(=O)(=O)c1ccccc1C(=O)OC)N2N=C(OCCC)N(C)C2=O
tox21-sbe-bla-antagonist-p1	CID_22833506	0	22833506	CC(C)(CC)C(=O)OC2=C(C(=O)OC12CCCCC1)c3cc(Cl)cc(Cl)c3
tox21-sbe-bla-antagonist-p1	CID_16247	0	16247	O=C(Oc1cc(C)c(cc1)N(C)C)NC
tox21-sbe-bla-antagonist-p1	CID_17259	0	17259	O=C(C=C)OCCCCCC
tox21-sbe-bla-antagonist-p1	CID_15624	0	15624	Oc1ccccc1CC=C
tox21-sbe-bla-antagonist-p1	CID_74448	0	74448	Cc1ccc(cc1C)C(C)c2ccc(C)c(C)c2
tox21-sbe-bla-antagonist-p1	CID_31352	0	31352	OCC(COCC(CO)(CO)CO)(CO)CO
tox21-sbe-bla-antagonist-p1	CID_22522	0	22522	ClC(C)COP(=O)(OCC(Cl)C)OCC(C)Cl
tox21-sbe-bla-antagonist-p1	CID_19079	0	19079	OCCSCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_43371	0	43371	O=C(C)CN(CC(=O)C)N=O
tox21-sbe-bla-antagonist-p1	CID_12377	0	12377	CCCSSCCC
tox21-sbe-bla-antagonist-p1	CID_81629	0	81629	NCCCN1CCN(CCCN)CC1
tox21-sbe-bla-antagonist-p1	CID_93079	0	93079	CC(CC)(/N=N/C(C)(CC)C#N)C#N
tox21-sbe-bla-antagonist-p1	CID_3714831	0	3714831	[Na+].[S-]c1nc2ccccc2s1
tox21-sbe-bla-antagonist-p1	CID_91984	0	91984	CCC(CC)Nc1cc(C)c(C)cc1
tox21-sbe-bla-antagonist-p1	CID_21202	0	21202	O=C=N/C1CCC(CC1)CC2CCC(/N=C=O)CC2
tox21-sbe-bla-antagonist-p1	CID_24874	0	24874	CC(N)CC
tox21-sbe-bla-antagonist-p1	CID_2724048	0	2724048	[Na+].Clc1cc(C)c(OCC([O-])=O)cc1
tox21-sbe-bla-antagonist-p1	CID_20812	0	20812	OC(=O)c1cccc(Cl)n1
tox21-sbe-bla-antagonist-p1	CID_24385	0	24385	Cl[Ni]Cl
tox21-sbe-bla-antagonist-p1	CID_246724	0	246724	COc1ccc(cc1Cl)OC
tox21-sbe-bla-antagonist-p1	CID_10404	0	10404	CCOC(=S)SSC(=S)OCC
tox21-sbe-bla-antagonist-p1	CID_42745	0	42745	O=C(C)OCCC(C)CC(C)(C)C
tox21-sbe-bla-antagonist-p1	CID_222464	0	222464	O=C(Nc1ccc(C)cc1C)CC(C)=O
tox21-sbe-bla-antagonist-p1	CID_10090	0	10090	CCC(=O)C(CCN(C)C)(c1ccccc1)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_5369881	0	5369881	O=C(N\N=C(\C)C(=O)O)c1ccncc1
tox21-sbe-bla-antagonist-p1	CID_2312	0	2312	CN(C)CCCOC1(CCCCCC1)Cc2ccccc2
tox21-sbe-bla-antagonist-p1	CID_2475	0	2475	Clc1ccc(C)cc1OCC(O)CNC(C)(C)C
tox21-sbe-bla-antagonist-p1	CID_3091	0	3091	O=C(N(CCCC)CCN(CCCC)C(=O)N1CCOCC1)N2CCOCC2
tox21-sbe-bla-antagonist-p1	CID_2816	0	2816	Clc1ccccc1C34OCCN4CC(=O)Nc2ccc(Cl)cc23
tox21-sbe-bla-antagonist-p1	CID_68865	0	68865	O=C(Oc1ccc(cc1)NC(C)=O)CN(CC)CC
tox21-sbe-bla-antagonist-p1	CID_23728	0	23728	CN(C)CCN1CCN(C1=O)c2cccc(Cl)c2
tox21-sbe-bla-antagonist-p1	CID_66991	0	66991	COCCc1ccccn1
tox21-sbe-bla-antagonist-p1	CID_71270	0	71270	Nc1ccc(cc1)C(=O)N2CC3CC(C2)CN(C3)Cc4ccccc4
tox21-sbe-bla-antagonist-p1	CID_41448	0	41448	O=C(O)Cc1ccc2OCc3ccccc3C(=O)c2c1
tox21-sbe-bla-antagonist-p1	CID_70569	0	70569	O=C2c1n(C)cnc1N(C)C(=O)N2CCCCCC
tox21-sbe-bla-antagonist-p1	CID_5481119	0	5481119	CCn5nc(Cc1ccccc1)cc5C4CCN(C[C@H]3C[C@@H](C[C@@H]3c2cccc(F)c2)N(C)[C@@H](C(=O)O)C(C)C)CC4
tox21-sbe-bla-antagonist-p1	CID_31357	0	31357	CCCCOP(=O)(OCCCC)OCCCC
tox21-sbe-bla-antagonist-p1	CID_33599	0	33599	CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
tox21-sbe-bla-antagonist-p1	CID_6252	0	6252	Cl.NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O
tox21-sbe-bla-antagonist-p1	CID_8189	0	8189	COCCOCCOCCOC
tox21-sbe-bla-antagonist-p1	CID_77222	0	77222	FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_8461	0	8461	Cc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_7366	0	7366	CC(C)(C)c1ccccc1
tox21-sbe-bla-antagonist-p1	CID_10145345	0	10145345	FC(F)(F)c1cc(cc(c1)C(F)(F)F)CN([C@H]3C[C@@H](CC)N(c2ccc(cc23)C(F)(F)F)C(=O)OC(C)C)C(C)=O
tox21-sbe-bla-antagonist-p1	CID_462368	0	462368	O=C(O)[C@@H](N2Sc1ccccc1C2=O)[C@@H](C)CC
tox21-sbe-bla-antagonist-p1	CID_17356	0	17356	S(SC1CCCCC1)C2CCCCC2
tox21-sbe-bla-antagonist-p1	CID_14106	0	14106	OC(=O)C1CCC(CC1)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_40087	0	40087	O=C(Nc1ccccc1)Nc2cnns2
tox21-sbe-bla-antagonist-p1	CID_75893	0	75893	Nc1c(cc(Cl)cc1Cl)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_66204	0	66204	Cl[Nd](Cl)Cl
tox21-sbe-bla-antagonist-p1	CID_62781	0	62781	[Cl-].C[N+]1(C)CCCCC1
tox21-sbe-bla-antagonist-p1	CID_6951	0	6951	O=[N+]([O-])c1cc(Cl)cc(C(=O)O)c1Cl
tox21-sbe-bla-antagonist-p1	CID_178	0	178	CC(N)=O
tox21-sbe-bla-antagonist-p1	CID_8149	0	8149	N#CCCNCCC#N
tox21-sbe-bla-antagonist-p1	CID_7650	0	7650	CCCC(=O)OCc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_5281167	0	5281167	CC\C=C/CCO
tox21-sbe-bla-antagonist-p1	CID_8016	0	8016	CNCCO
tox21-sbe-bla-antagonist-p1	CID_11868	0	11868	Cc1ccc(C)cc1S(O)(=O)=O
tox21-sbe-bla-antagonist-p1	CID_25204	0	25204	Cl[Ba]Cl
tox21-sbe-bla-antagonist-p1	CID_11784975	0	11784975	FC(F)(F)c1cccc(OCC(F)F)c1S(=O)(=O)Nc2nc3c(cnc(OC)n3n2)OC
tox21-sbe-bla-antagonist-p1	CID_125098	0	125098	CC(OC(=O)N1CCCCC1CCO)CC
tox21-sbe-bla-antagonist-p1	CID_115268	0	115268	[Br-].[Br-].O.c1cccc2c3cccc[n+]3CC[n+]12
tox21-sbe-bla-antagonist-p1	CID_11826859	0	11826859	O=C(OCC=C)C(C)(C)OC(=O)c1cc(ccc1Cl)N2C(=O)C=C(N(C)C2=O)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_86736	0	86736	O=C1OCCC1CCCCCC
tox21-sbe-bla-antagonist-p1	CID_8163	0	8163	CC(=O)CCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_12715	0	12715	CC(CC)NC(N)=O
tox21-sbe-bla-antagonist-p1	CID_62817	0	62817	CC(C)CCC(C)(CC)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_1031	0	1031	CCCO
tox21-sbe-bla-antagonist-p1	CID_22833295	0	22833295	O=S(=O)(O)O.O=C2C[C@@H]6OCC=C5CN3CC[C@@]47c1ccccc1N2[C@H]7[C@H]6[C@H]5C[C@H]34.O=C2C[C@@H]7OCC=C6CN4CC[C@@]53c1ccccc1N2[C@H]3[C@H]7[C@H]6C[C@H]45
tox21-sbe-bla-antagonist-p1	CID_31265	0	31265	O=C(CCCCC)OCC
tox21-sbe-bla-antagonist-p1	CID_6525	0	6525	C#CC1(O)CCCCC1
tox21-sbe-bla-antagonist-p1	CID_5281515	0	5281515	C=C2CCC=C(C)CC[C@@H]1[C@@H]2CC1(C)C
tox21-sbe-bla-antagonist-p1	CID_6442	0	6442	[O-][N+](=O)C(C)(C)CO
tox21-sbe-bla-antagonist-p1	CID_7067	0	7067	CCN(CCO)c1cc(C)ccc1
tox21-sbe-bla-antagonist-p1	CID_4915	0	4915	CC(C)NC(=O)c1ccc(CNNC)cc1
tox21-sbe-bla-antagonist-p1	CID_8594	0	8594	O=C(O)c1ccccc1C(=O)Nc3cccc2ccccc23
tox21-sbe-bla-antagonist-p1	CID_16183	0	16183	O=C(N)c1c(Cl)cccc1Cl
tox21-sbe-bla-antagonist-p1	CID_676486	0	676486	O=C1N(N)C(=S)NN=C1C(C)(C)C
tox21-sbe-bla-antagonist-p1	CID_15627	0	15627	CC(C)(C)c1ccc(C=C)cc1
tox21-sbe-bla-antagonist-p1	CID_10695	0	10695	Cc1cc(C)c(C)c(C)c1
tox21-sbe-bla-antagonist-p1	CID_9462	0	9462	Nc1ccc(cc1)c2ccc(F)cc2
tox21-sbe-bla-antagonist-p1	CID_61163	0	61163	OCCN1CCOCC1
tox21-sbe-bla-antagonist-p1	CID_94355	0	94355	CC(C)C(C)(N)C#N
tox21-sbe-bla-antagonist-p1	CID_5359281	0	5359281	Oc2ccccc2/C=N/C(C)C/N=C/c1ccccc1O
tox21-sbe-bla-antagonist-p1	CID_23665771	0	23665771	[Na+].[O-]S(=O)(=O)OCCCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_41632	0	41632	CC(C)Oc1cccc(c1)NC(=O)c2ccccc2C
tox21-sbe-bla-antagonist-p1	CID_17273	0	17273	CC(=O)O[C@@H]4C5(C)CCC2C(CCc3cc(OC(=O)c1ccccc1)ccc23)C5C[C@H]4OC(C)=O
tox21-sbe-bla-antagonist-p1	CID_5217	0	5217	Clc2ccc(OC(C)(C)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1)cc2
tox21-sbe-bla-antagonist-p1	CID_3673	0	3673	CC(C)Cc1ccc(cc1)C(C)C(=O)OCc2ccccn2
tox21-sbe-bla-antagonist-p1	CID_159271	0	159271	Cc2nc(C1CCCCC1)c(o2)c3ccc(c(F)c3)S(N)(=O)=O
tox21-sbe-bla-antagonist-p1	CID_102232	0	102232	CCC(=O)Oc3cc4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2C[C@@H](OC(=O)CC)[C@@H]1OC(=O)CC)c4cc3
tox21-sbe-bla-antagonist-p1	CID_111318	0	111318	O=C4C=C5CC[C@@H]2[C@H](CC[C@]3(C)[C@@H](OC(=O)CCc1ccco1)CC[C@@H]23)[C@H]5CC4
tox21-sbe-bla-antagonist-p1	CID_101905	0	101905	O=C5CC[C@H]4C(CC[C@@H]3[C@@H]4CC[C@@]2(C)[C@H]3CC[C@@H]2OC(=O)CCC1CCCCC1)=C5
tox21-sbe-bla-antagonist-p1	CID_3033988	0	3033988	C\C(=C(\OCCOc1ccc(Cl)cc1)c2ccc(Cl)cc2Cl)n3ccnc3
tox21-sbe-bla-antagonist-p1	CID_89805	0	89805	CC(=O)c1cc2ccccc2s1
tox21-sbe-bla-antagonist-p1	CID_2723694	0	2723694	CC(C)(C)c1ccc(cc1)C(=O)CCCCl
tox21-sbe-bla-antagonist-p1	CID_736331	0	736331	O=C(C)c1cc(ccc1O)NC(=O)CCC
tox21-sbe-bla-antagonist-p1	CID_7088	0	7088	Clc1cc2Nc3ccccc3Sc2cc1
tox21-sbe-bla-antagonist-p1	CID_78766	0	78766	O=C1c2ccccc2NC(=O)N1CCCl
tox21-sbe-bla-antagonist-p1	CID_25887	0	25887	COc1c(cc(cc1OC)CC#N)OC
tox21-sbe-bla-antagonist-p1	CID_7762	0	7762	CCCC(=O)OCC
tox21-sbe-bla-antagonist-p1	CID_9831581	0	9831581	CCOc1ccc2NC=C(C(=O)c2n1)C(=O)NCc3ccccc3
tox21-sbe-bla-antagonist-p1	CID_9257	0	9257	c1ncnn1
tox21-sbe-bla-antagonist-p1	CID_7986	0	7986	O=C(CCCCCCCCC(=O)OCCCC)OCCCC
tox21-sbe-bla-antagonist-p1	CID_11472813	0	11472813	NC(=O)CN(CC(F)(F)F)c1cc(c(cc1)C#N)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_23674746	0	23674746	[K+].FC(F)(F)c5ccccc5N2C(=C(c1ccccc1S2(=O)=O)c3cc(CC)c4OCOc4c3)C([O-])=O
tox21-sbe-bla-antagonist-p1	CID_16003	0	16003	O=C(SCCC)N(CCC)CCC
tox21-sbe-bla-antagonist-p1	CID_23675081	0	23675081	[Na+].C/C([O-])=C1/C(=O)C=C(C)OC1=O
tox21-sbe-bla-antagonist-p1	CID_91741	0	91741	Clc1cc(cc(Cl)c1OC(F)(F)C(F)F)NC(=O)NC(=O)c2c(F)cccc2F
tox21-sbe-bla-antagonist-p1	CID_25429	0	25429	O=C(OC)Nc1nc2ccccc2n1
tox21-sbe-bla-antagonist-p1	CID_16224	0	16224	CN(C)CCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_9839190	0	9839190	CNCc1ccc(cc1)NC(=O)c3cnc2CCCC(=O)c23
tox21-sbe-bla-antagonist-p1	CID_67437	0	67437	C2COC1(CCCCO1)CC2
tox21-sbe-bla-antagonist-p1	CID_6740	0	6740	Cc1c(cccc1Cl)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_9963	0	9963	FC(F)(F)c1cccc(c1)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_39985	0	39985	Clc2cc(Cl)ccc2Oc1ccc(OC(C)C(=O)OC)cc1
tox21-sbe-bla-antagonist-p1	CID_61719	0	61719	CC(C)Nc3ccc(NC(C)C)c2c3C(=O)c1ccccc1C2=O
tox21-sbe-bla-antagonist-p1	CID_66885	0	66885	OCCOc1cccc(OCCO)c1
tox21-sbe-bla-antagonist-p1	CID_31899	0	31899	Cl.O=C(Oc1cccc(c1)/N=C/N(C)C)NC
tox21-sbe-bla-antagonist-p1	CID_53316400	0	53316400	[Na+].O.O.Cc1ccc(cc1)S(=O)(=O)[N-]Cl
tox21-sbe-bla-antagonist-p1	CID_5281874	0	5281874	Cl\C(=C/C2C(C(=O)OCc1c(F)c(F)c(C)c(F)c1F)C2(C)C)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_91770	0	91770	O=C1N=C(NC1(C)C(C)C)c2ncc(C)cc2C(=O)O
tox21-sbe-bla-antagonist-p1	CID_7560	0	7560	O=C(Nc1ccccc1)N(C)C
tox21-sbe-bla-antagonist-p1	CID_24847	0	24847	CCCCCC(CCC)CO
tox21-sbe-bla-antagonist-p1	CID_91655	0	91655	CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
tox21-sbe-bla-antagonist-p1	CID_54745	0	54745	CC(CCCCCC)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl
tox21-sbe-bla-antagonist-p1	CID_23661868	0	23661868	[Na+].[O-]S(=O)(=O)c1ccc2ccccc2c1
tox21-sbe-bla-antagonist-p1	CID_14231	0	14231	OCC(O)CCCCCC
tox21-sbe-bla-antagonist-p1	CID_80566	0	80566	Clc1cc(Cl)ccc1CC#N
tox21-sbe-bla-antagonist-p1	CID_7020	0	7020	O=C1c3ccccc3Oc2ccccc12
tox21-sbe-bla-antagonist-p1	CID_33	0	33	ClCC=O
tox21-sbe-bla-antagonist-p1	CID_5355863	0	5355863	O=P(OC)(OC)OC(/C)=C/C(=O)OC
tox21-sbe-bla-antagonist-p1	CID_7580	0	7580	c1ccccc1Cc2ccccc2
tox21-sbe-bla-antagonist-p1	CID_107646	0	107646	Clc2ncc(CN/1COCN(C)C\1=N\[N+]([O-])=O)s2
tox21-sbe-bla-antagonist-p1	CID_5280378	0	5280378	COc1ccc(cc1)C3=COc2cc(O)ccc2C3=O
tox21-sbe-bla-antagonist-p1	CID_54675779	0	54675779	NC(=O)C=3C(=O)[C@@]4(O)C(O)=C2C(=O)c1c(O)cccc1[C@@](C)(O)[C@H]2[C@H](O)[C@H]4[C@@H](C=3O)N(C)C
tox21-sbe-bla-antagonist-p1	CID_1146	0	1146	CN(C)C
tox21-sbe-bla-antagonist-p1	CID_107202	0	107202	COC(C(=O)O)c1ccccc1
tox21-sbe-bla-antagonist-p1	CID_41463	0	41463	O=C(SCCCCCCCC)Oc2cc(Cl)nnc2c1ccccc1
tox21-sbe-bla-antagonist-p1	CID_61828	0	61828	O=C1N(Cl)C(=O)N(Br)C1(C)C
tox21-sbe-bla-antagonist-p1	CID_674	0	674	CNC
tox21-sbe-bla-antagonist-p1	CID_6518	0	6518	O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+]([O-])=O)CO[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_62347	0	62347	O=C1NC2NC(=O)NC2N1
tox21-sbe-bla-antagonist-p1	CID_6785	0	6785	O=C(OCC)c1ccccc1C(=O)OCC(=O)OCC
tox21-sbe-bla-antagonist-p1	CID_657302	0	657302	[Na+].O=C1[N-]C(=O)C(N1)(c2ccccc2)c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_16331	0	16331	O=C(CCC(C)=O)OCCCC
tox21-sbe-bla-antagonist-p1	CID_6428555	0	6428555	CCCC\C=C\C=C/C=O
tox21-sbe-bla-antagonist-p1	CID_444037	0	444037	CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)\C(=N\OCOCCOC)[C@H](C)C[C@@]2(C)O)[C@@H]3O
tox21-sbe-bla-antagonist-p1	CID_23677927	0	23677927	[Li+].FC(F)(C(F)(F)S([O-])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_5371102	0	5371102	Oc1ccccc1C(=O)OCC/C=C\CC
tox21-sbe-bla-antagonist-p1	CID_11243969	0	11243969	O=C([C@@H](N)C13CC2CC(C1)CC(O)(C2)C3)N5[C@H](C#N)C[C@@H]4C[C@@H]45
tox21-sbe-bla-antagonist-p1	CID_4723	0	4723	NC1=NC(=O)C(O1)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_31143	0	31143	O=C1NC(=O)NC(=O)C1(CC=C)[C@H](C)CCC
tox21-sbe-bla-antagonist-p1	CID_71622	0	71622	O=C(COc1ccc(CCC)cc1OC)N2CCN(CC2)C(=O)COc3ccc(CCC)cc3OC
tox21-sbe-bla-antagonist-p1	CID_72187525	0	72187525	O=C(/C=C\C=C/C=C\C=C/C=C\CCCCCCCCC)OCC
tox21-sbe-bla-antagonist-p1	CID_5282433	0	5282433	CS\C=C(/c1ccccc1OCCCCC)n2ccnc2
tox21-sbe-bla-antagonist-p1	CID_72137	0	72137	O=C(Nc1c(C)cccc1C(=O)OC)CN(CC)CC
tox21-sbe-bla-antagonist-p1	CID_71137	0	71137	CC(=O)N[C@@H](CCSC)C(=O)NCCc1cc(OC(=O)OCC)c(cc1)OC(=O)OCC
tox21-sbe-bla-antagonist-p1	CID_3221	0	3221	CCOC1=C(C=NN(C)C1=O)N2CCOCC2
tox21-sbe-bla-antagonist-p1	CID_65502	0	65502	C[C@H]3CCC[C@@H](C)N3CCCC(O)(c1ccccc1)c2ccccn2
tox21-sbe-bla-antagonist-p1	CID_91805	0	91805	Fc1ccc(cc1)C2(CCC(=O)CC2)C#N
tox21-sbe-bla-antagonist-p1	CID_38282	0	38282	OC1(CCNCC1)c2ccc(Cl)cc2
tox21-sbe-bla-antagonist-p1	CID_71717	0	71717	CCCOc3cc4CC[C@@H]1[C@H](CC[C@]2(C)C(CC[C@@H]12)OC)c4cc3
tox21-sbe-bla-antagonist-p1	CID_51755	0	51755	Clc4ccc(C(OCc2ccc(Sc1ccccc1)cc2)Cn3ccnc3)c(Cl)c4
tox21-sbe-bla-antagonist-p1	CID_6154037	0	6154037	COc1c(cc(cc1OC)/C=C/C(N)=O)OC
tox21-sbe-bla-antagonist-p1	CID_85542	0	85542	COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(N)(=O)=O
tox21-sbe-bla-antagonist-p1	CID_152932	0	152932	Fc1ccc(cc1)C(c2ccc(F)cc2)N3CCNCC3
tox21-sbe-bla-antagonist-p1	CID_8063	0	8063	CCCCC=O
tox21-sbe-bla-antagonist-p1	CID_6427097	0	6427097	CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C
tox21-sbe-bla-antagonist-p1	CID_13223	0	13223	O=C1OC(=O)C3C1C2CC3C=C2
tox21-sbe-bla-antagonist-p1	CID_32518	0	32518	CC1CN(CCCCCCCCCCCCC)CC(C)O1
tox21-sbe-bla-antagonist-p1	CID_75516	0	75516	CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_7642	0	7642	O=C(CCCCCCCC(=O)OCC(CC)CCCC)OCC(CCCC)CC
tox21-sbe-bla-antagonist-p1	CID_991	0	991	S=P(Oc1ccc(cc1)[N+]([O-])=O)(OCC)OCC
tox21-sbe-bla-antagonist-p1	CID_7624	0	7624	CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_17891	0	17891	O=C(OC)Cc2cccc1ccccc12
tox21-sbe-bla-antagonist-p1	CID_15765	0	15765	Cc1cccc(N)n1
tox21-sbe-bla-antagonist-p1	CID_10342051	0	10342051	Clc1ccc(cc1)[C@H](C(C)C)C(=O)O[C@H](C#N)c3cccc(Oc2ccccc2)c3
tox21-sbe-bla-antagonist-p1	CID_262	0	262	CC(O)C(C)O
tox21-sbe-bla-antagonist-p1	CID_3031	0	3031	N#Cc1c(Cl)cccc1Cl
tox21-sbe-bla-antagonist-p1	CID_31200	0	31200	S=P(Oc1cc(C)c(cc1)[N+]([O-])=O)(OC)OC
tox21-sbe-bla-antagonist-p1	CID_28935	0	28935	Clc1cc(I)c(Cl)cc1OP(=S)(OC)OC
tox21-sbe-bla-antagonist-p1	CID_25572	0	25572	OC(C1CC1)(c2cncnc2)c3ccc(OC)cc3
tox21-sbe-bla-antagonist-p1	CID_7654	0	7654	CC(=O)OCCc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_180089	0	180089	O=C(OCCCC)[C@@H](C)Oc1ccc(cc1)Oc2ccc(cc2F)C#N
tox21-sbe-bla-antagonist-p1	CID_12860	0	12860	CC(C)c1cc(cc(c1)C(C)C)C(C)C
tox21-sbe-bla-antagonist-p1	CID_7778	0	7778	C\C(C)=C\CCC(C)CCOC=O
tox21-sbe-bla-antagonist-p1	CID_2723630	0	2723630	Sc1nnc(S)s1
tox21-sbe-bla-antagonist-p1	CID_86302	0	86302	COCCCOCCCOC
tox21-sbe-bla-antagonist-p1	CID_247	0	247	C[N+](C)(C)CC([O-])=O
tox21-sbe-bla-antagonist-p1	CID_7328	0	7328	Clc1cc(Cl)ccc1OP(=S)(OCC)OCC
tox21-sbe-bla-antagonist-p1	CID_10107	0	10107	Clc1cc(Cl)ccc1C(OP(=O)(OCC)OCC)=CCl
tox21-sbe-bla-antagonist-p1	CID_15666	0	15666	[NH4+].[S-]C#N
tox21-sbe-bla-antagonist-p1	CID_9568	0	9568	Cl.CN(C)CCOC(c1ccccc1)c2ccccc2C
tox21-sbe-bla-antagonist-p1	CID_5284462	0	5284462	Clc1cc(C(=C\Cl)\OP(=O)(OC)OC)c(Cl)cc1Cl
tox21-sbe-bla-antagonist-p1	CID_7313	0	7313	CC(C)N(CCO)C(C)C
tox21-sbe-bla-antagonist-p1	CID_69229	0	69229	CCOc1ccc(N)c(c1)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_445070	0	445070	C/C(C)=C\CCC(\C)=C\CCC(\C)=C\CO
tox21-sbe-bla-antagonist-p1	CID_53735	0	53735	O=C2OCCN2N(C(=O)COC)c1c(C)cccc1C
tox21-sbe-bla-antagonist-p1	CID_8830	0	8830	O=C(CCC(=O)OCCCC)OCCCC
tox21-sbe-bla-antagonist-p1	CID_13097	0	13097	O=P(c1ccccc1)(c2ccccc2)c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_8272	0	8272	Brc1cc(cc(Br)c1O)C3(OS(=O)(=O)c2ccccc23)c4cc(Br)c(O)c(Br)c4
tox21-sbe-bla-antagonist-p1	CID_4644	0	4644	O=C1NC(=O)Nc2nncc12
tox21-sbe-bla-antagonist-p1	CID_6451155	0	6451155	CCOC(=O)C=1CC(ON=1)(c2ccccc2)c3ccccc3
tox21-sbe-bla-antagonist-p1	CID_1488	0	1488	Clc1cc(Cl)ccc1OCC(=O)OC
tox21-sbe-bla-antagonist-p1	CID_31355	0	31355	CC(C)COP(=O)(OCC(C)C)OCC(C)C
tox21-sbe-bla-antagonist-p1	CID_7337	0	7337	Nc1ccc(cc1OC)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_31331	0	31331	CN(C)C(C)CC(C#N)(c1ccccc1)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_12259683	0	12259683	O=C(O)CCC(=O)O.C/C(C)=C\CN2CC[C@@]1(C)c3cc(O)ccc3C[C@@H]2[C@@H]1C
tox21-sbe-bla-antagonist-p1	CID_64761	0	64761	Cl.CCC(=O)N(c1ccccc1)C2(COC)CCN(CC2)CCN3N=NN(CC)C3=O
tox21-sbe-bla-antagonist-p1	CID_65494	0	65494	O=C(O)C(O)(CC(=O)O)CC(=O)O.CCC(=O)N(c1ccccc1)C2(COC)CCN(CC2)CCc3cccs3
tox21-sbe-bla-antagonist-p1	CID_60196296	0	60196296	Cl.Oc1cn2Cc3c(Nc2n1)ccc(Cl)c3Cl
